ensembl_gene_id	chrom	start	end	strand	mgi_symbol
ENSMUSG00000090550	1	90953108	90954027	1	Prlh
ENSMUSG00000026304	1	90958133	90969661	-1	Rab17
ENSMUSG00000100791	1	90974459	90975260	-1	Gm28199
ENSMUSG00000026305	1	90998737	91128944	1	Lrrfip1
ENSMUSG00000070732	1	91145089	91170795	1	Rbm44
ENSMUSG00000100018	1	91171429	91172148	-1	Gm7776
ENSMUSG00000034353	1	91179822	91225196	1	Ramp1
ENSMUSG00000034343	1	91250304	91290337	1	Ube2f
ENSMUSG00000083064	1	91296045	91296936	1	Gm7785
ENSMUSG00000097285	1	91297203	91304405	-1	Gm26683
ENSMUSG00000026307	1	91298338	91321075	1	Scly
ENSMUSG00000090322	1	91305092	91321101	-1	Gm17090
ENSMUSG00000049515	1	91322075	91348306	1	Espnl
ENSMUSG00000026308	1	91351016	91362416	1	Klhl30
ENSMUSG00000047443	1	91366430	91374217	1	Fam132b
ENSMUSG00000026309	1	91373861	91398815	-1	Ilkap
ENSMUSG00000100253	1	91404879	91406029	-1	1700020N18Rik
ENSMUSG00000067071	1	91411483	91414038	-1	Hes6
ENSMUSG00000055866	1	91415982	91459324	-1	Per2
ENSMUSG00000101911	1	91469906	91470098	-1	Gm28381
ENSMUSG00000100151	1	91483024	91484774	1	Gm28382
ENSMUSG00000101958	1	91487729	91490009	-1	Gm19085
ENSMUSG00000034292	1	91494647	91529307	1	Traf3ip1
ENSMUSG00000026311	1	91540544	91559589	1	Asb1
ENSMUSG00000101705	1	91611406	91624500	1	Gm28380
ENSMUSG00000100980	1	91798528	91802937	-1	Gm29100
ENSMUSG00000007805	1	91801461	91848028	1	Twist2
ENSMUSG00000101414	1	91822515	91823985	1	Gm29101
ENSMUSG00000102745	1	91916260	91919551	1	Gm37600
ENSMUSG00000026313	1	91928779	92180341	-1	Hdac4
ENSMUSG00000103101	1	91975987	91981564	1	Gm37048
ENSMUSG00000096941	1	91989051	91992628	1	Gm26720
ENSMUSG00000102565	1	92019592	92022097	-1	Gm37036
ENSMUSG00000101265	1	92324510	92329888	1	Gm29099
ENSMUSG00000101522	1	92430121	92430532	-1	Gm7837
ENSMUSG00000026260	1	92439010	92473860	-1	Ndufa10
ENSMUSG00000098288	1	92464483	92464542	-1	Mir6900
ENSMUSG00000067064	1	92479681	92485113	-1	Olfr1416
ENSMUSG00000057464	1	92490818	92496101	-1	Olfr1415
ENSMUSG00000042849	1	92511048	92518515	-1	Olfr1414
ENSMUSG00000097001	1	92572374	92572749	-1	1700054K02Rik
ENSMUSG00000058904	1	92573125	92574206	1	Olfr1413
ENSMUSG00000099363	1	92574614	92574796	1	Gm28478
ENSMUSG00000100793	1	92585870	92588129	1	Gm28479
ENSMUSG00000046300	1	92588207	92589297	1	Olfr1412
ENSMUSG00000107778	1	92589872	92589917	1	NA
ENSMUSG00000108131	1	92595365	92595476	1	NA
ENSMUSG00000062497	1	92596495	92597492	1	Olfr1411
ENSMUSG00000063583	1	92607839	92608847	1	Olfr1410
ENSMUSG00000061616	1	92619881	92620936	1	Olfr12
ENSMUSG00000073616	1	92637145	92641985	-1	Myeov2
ENSMUSG00000044055	1	92644218	92648841	-1	Otos
ENSMUSG00000100546	1	92714234	92717202	-1	Gm29483
ENSMUSG00000099665	1	92759213	92760480	-1	Gm29482
ENSMUSG00000100781	1	92820958	92837896	-1	Gm29481
ENSMUSG00000034220	1	92831645	92860779	1	Gpc1
ENSMUSG00000101995	1	92842177	92848771	-1	Gm29480
ENSMUSG00000065470	1	92850378	92850443	1	Mir149
ENSMUSG00000034212	1	92870129	92902906	-1	Ankmy1
ENSMUSG00000047067	1	92906981	92908435	1	Dusp28
ENSMUSG00000097251	1	92908378	92910764	-1	5033417F24Rik
ENSMUSG00000026269	1	92910783	92924384	1	Rnpepl1
ENSMUSG00000100632	1	92933526	92950590	-1	9430060I03Rik
ENSMUSG00000026270	1	92934376	92947941	1	Capn10
ENSMUSG00000026271	1	92950865	92986391	1	Gpr35
ENSMUSG00000100021	1	92999396	93002771	-1	Gm18697
ENSMUSG00000045091	1	93006334	93012269	1	Aqp12
ENSMUSG00000014602	1	93015464	93101951	-1	Kif1a
ENSMUSG00000101378	1	93122931	93124103	-1	Gm28086
ENSMUSG00000026272	1	93135240	93145421	1	Agxt
ENSMUSG00000034159	1	93151349	93160948	-1	2310007B03Rik
ENSMUSG00000084989	1	93168725	93231072	1	Crocc2
ENSMUSG00000047793	1	93235841	93301065	1	Sned1
ENSMUSG00000098997	1	93274549	93274610	1	Mir6901
ENSMUSG00000026273	1	93299211	93305915	-1	Mterf4
ENSMUSG00000101172	1	93305964	93317309	1	Gm28535
ENSMUSG00000100351	1	93306694	93307239	-1	Gm7867
ENSMUSG00000026274	1	93308770	93343482	-1	Pask
ENSMUSG00000026275	1	93342854	93373489	1	Ppp1r7
ENSMUSG00000106302	1	93346092	93346155	1	NA
ENSMUSG00000098689	1	93352158	93352285	1	Mir6345
ENSMUSG00000064389	1	93363255	93363357	1	Gm26446
ENSMUSG00000034107	1	93373930	93404303	1	Ano7
ENSMUSG00000034088	1	93405940	93478815	-1	Hdlbp
ENSMUSG00000090489	1	93421700	93422488	1	Gm17415
ENSMUSG00000026276	1	93478964	93510260	1	Sept2
ENSMUSG00000034066	1	93512079	93621976	1	Farp2
ENSMUSG00000103854	1	93531815	93534202	1	Gm37250
ENSMUSG00000026277	1	93619751	93658659	-1	Stk25
ENSMUSG00000100927	1	93635193	93636509	1	Gm28536
ENSMUSG00000026278	1	93685660	93695764	1	Bok
ENSMUSG00000026279	1	93701935	93754864	-1	Thap4
ENSMUSG00000101952	1	93731104	93751072	1	Gm10550
ENSMUSG00000026280	1	93751500	93790610	1	Atg4b
ENSMUSG00000026281	1	93792576	93801934	-1	Dtymk
ENSMUSG00000026283	1	93803965	93822101	1	Ing5
ENSMUSG00000088961	1	93808570	93808671	-1	Gm22089
ENSMUSG00000073609	1	93824909	93852348	1	D2hgdh
ENSMUSG00000094651	1	93861306	93876494	1	Gal3st2
ENSMUSG00000101660	1	93906244	93916768	1	Gm18666
ENSMUSG00000093805	1	93918311	93942650	1	Gm9994
ENSMUSG00000099624	1	93975353	93985816	1	Gm7889
ENSMUSG00000073608	1	93990509	94017147	1	Gm6086
ENSMUSG00000034000	1	94020451	94028334	1	Neu4
ENSMUSG00000026285	1	94038305	94052553	-1	Pdcd1
ENSMUSG00000100990	1	94204417	94205259	1	Gm7891
ENSMUSG00000100347	1	94468715	94469887	-1	Gm7895
ENSMUSG00000077413	1	94615636	94615704	-1	Gm23389
ENSMUSG00000100518	1	94797083	94802472	1	4930440C22Rik
ENSMUSG00000089310	1	95039934	95040043	-1	Gm23181
ENSMUSG00000099592	1	95255963	95256810	-1	Gm5264
ENSMUSG00000051185	1	95313623	95335284	1	Fam174a
ENSMUSG00000103973	1	95328681	95331218	1	BC055308
ENSMUSG00000081051	1	95498621	95499151	1	Gm15427
ENSMUSG00000040710	1	95587682	95667571	-1	St8sia4
ENSMUSG00000103197	1	95646774	95648508	-1	Gm37642
ENSMUSG00000100777	1	95701184	95716518	-1	4930598F16Rik
ENSMUSG00000102718	1	95738196	95740293	1	Gm37761
ENSMUSG00000095955	1	95832129	95832235	-1	Gm22360
ENSMUSG00000100062	1	95990659	96021758	-1	1700063A18Rik
ENSMUSG00000080345	1	96266853	96266941	-1	Gm24586
ENSMUSG00000096585	1	96303146	96303255	1	Gm22917
ENSMUSG00000102658	1	96313242	96315535	1	Gm37076
ENSMUSG00000100336	1	96543059	96556703	-1	Gm29601
ENSMUSG00000100589	1	96612057	96662573	-1	4930533P14Rik
ENSMUSG00000095610	1	96617099	96617205	1	Gm26245
ENSMUSG00000100362	1	96645420	96646170	1	Gm1833
ENSMUSG00000077255	1	96762031	96762158	1	Gm26078
ENSMUSG00000040693	1	96816270	96872171	-1	Slco4c1
ENSMUSG00000097814	1	96871126	96907796	1	Panct2
ENSMUSG00000045463	1	96906176	96997577	-1	Slco6b1
ENSMUSG00000097480	1	97001820	97002783	-1	Gm9499
ENSMUSG00000100454	1	97024516	97025565	-1	Gm28901
ENSMUSG00000044757	1	97024681	97025928	1	Gm6430
ENSMUSG00000026331	1	97059038	97128301	-1	Slco6c1
ENSMUSG00000100484	1	97162860	97310664	1	Gm7133
ENSMUSG00000101348	1	97346475	97573015	1	Gm7135
ENSMUSG00000103179	1	97544264	97545448	-1	Gm37171
ENSMUSG00000044768	1	97606318	97662074	-1	D1Ertd622e
ENSMUSG00000040648	1	97706048	97770411	-1	Ppip5k2
ENSMUSG00000026333	1	97770172	97793709	1	Gin1
ENSMUSG00000026335	1	97795114	98095646	-1	Pam
ENSMUSG00000104140	1	97878382	97880065	-1	Gm37140
ENSMUSG00000089169	1	97936400	97936711	1	Gm25413
ENSMUSG00000089782	1	97948901	97949389	-1	Gm3531
ENSMUSG00000089706	1	98031116	98057680	-1	B230216N24Rik
ENSMUSG00000096085	1	98049822	98049928	1	Gm24465
ENSMUSG00000100182	1	98131456	98144655	1	1810006J02Rik
ENSMUSG00000100711	1	98173648	98190698	1	Gm29461
ENSMUSG00000097608	1	98263523	98264506	1	Gm7952
ENSMUSG00000099634	1	98267151	98267438	1	Gm29462
ENSMUSG00000026336	1	98421124	98516991	1	Slco6d1
ENSMUSG00000089791	1	98457768	98459162	1	Gm3555
ENSMUSG00000096193	1	98549451	98549560	1	Gm26134
ENSMUSG00000100009	1	98589517	98607384	1	Gm7967
ENSMUSG00000099686	1	98764841	98765554	1	Gm29460
ENSMUSG00000087804	1	99017364	99017463	1	Gm23434
ENSMUSG00000099453	1	99638396	99640241	-1	Gm18248
ENSMUSG00000067028	1	99772765	100485942	1	Cntnap5b
ENSMUSG00000082431	1	99790429	99791025	-1	Tdpx-ps1
ENSMUSG00000104104	1	99847984	99850692	1	Gm37877
ENSMUSG00000100662	1	100006021	100006584	1	Gm19029
ENSMUSG00000087883	1	100252917	100253048	-1	Gm23602
ENSMUSG00000099835	1	100282329	100282643	-1	Gm29668
ENSMUSG00000100794	1	100282791	100283280	1	Gm29667
ENSMUSG00000099427	1	100597075	100597627	1	Gm18700
ENSMUSG00000099892	1	100643582	100644248	1	Gm18185
ENSMUSG00000100977	1	100653800	100654156	1	Gm29334
ENSMUSG00000077039	1	100861793	100861901	1	Gm25537
ENSMUSG00000100684	1	101155809	101175202	1	Gm20268
ENSMUSG00000100088	1	101371628	101372076	1	Gm28801
ENSMUSG00000100222	1	101385886	101386590	1	Psmb6-ps2
ENSMUSG00000100065	1	101753814	101754543	-1	Gm18969
ENSMUSG00000100349	1	101880506	101880741	-1	Gm28188
ENSMUSG00000099375	1	101892958	101895091	-1	Gm28187
ENSMUSG00000077295	1	102106449	102106580	-1	Gm24122
ENSMUSG00000099770	1	102161367	102161939	1	Gm28623
ENSMUSG00000088510	1	102413923	102414021	-1	Gm23036
ENSMUSG00000101890	1	102449353	102537656	1	Gm3116
ENSMUSG00000099989	1	102458656	102458922	-1	Gm20281
ENSMUSG00000087908	1	102953415	102953548	-1	Gm22034
ENSMUSG00000100955	1	103171926	103268593	1	Gm18728
ENSMUSG00000088594	1	103236626	103236767	-1	Gm23965
ENSMUSG00000099469	1	103363986	103423658	1	Gm29141
ENSMUSG00000102325	1	103724345	103727233	1	Gm37789
ENSMUSG00000101297	1	104311721	104312027	1	Gm18447
ENSMUSG00000100059	1	104470941	104471416	-1	Gm29140
ENSMUSG00000088161	1	104485957	104486286	1	Gm23537
ENSMUSG00000099464	1	104513001	104514068	1	Gm5260
ENSMUSG00000100935	1	104609524	104610883	1	Gm29592
ENSMUSG00000099801	1	104632584	104633358	-1	Gm29011
ENSMUSG00000050840	1	104768529	104995481	1	Cdh20
ENSMUSG00000103991	1	104776114	104779128	1	Gm38031
ENSMUSG00000084704	1	104880924	104881035	-1	n-R5s216
ENSMUSG00000103060	1	104906523	104909331	1	Gm36969
ENSMUSG00000089866	1	104911431	104912333	-1	Gm15699
ENSMUSG00000099669	1	105116454	105127366	1	Gm29012
ENSMUSG00000099702	1	105244425	105244661	1	Gm29013
ENSMUSG00000047496	1	105276914	105356710	-1	Rnf152
ENSMUSG00000099582	1	105321121	105321446	1	Gm29014
ENSMUSG00000097482	1	105356007	105361737	1	Gm17634
ENSMUSG00000101214	1	105382260	105569139	-1	Gm28403
ENSMUSG00000067017	1	105455971	105458829	1	Gm3608
ENSMUSG00000056536	1	105518422	105663677	-1	Pign
ENSMUSG00000100672	1	105564126	105564578	-1	Gm28404
ENSMUSG00000101219	1	105574537	105574811	1	Gm20302
ENSMUSG00000076999	1	105574687	105574782	1	Gm22426
ENSMUSG00000101656	1	105615742	105616358	1	Gm8004
ENSMUSG00000026319	1	105663861	105755191	1	2310035C23Rik
ENSMUSG00000104044	1	105708573	105712927	1	Gm37566
ENSMUSG00000101330	1	105764444	105764674	1	Gm10193
ENSMUSG00000026321	1	105780718	105847981	1	Tnfrsf11a
ENSMUSG00000102690	1	105887633	105891012	-1	Gm37779
ENSMUSG00000089206	1	105945554	105945660	1	Gm26214
ENSMUSG00000099448	1	105955775	105956310	-1	Gm18801
ENSMUSG00000099843	1	105979350	105990282	-1	Gm7160
ENSMUSG00000038866	1	105990406	106034074	1	Zcchc2
ENSMUSG00000102501	1	106072584	106075894	-1	Gm37372
ENSMUSG00000097612	1	106090068	106091015	1	Gm26509
ENSMUSG00000101583	1	106152625	106171524	-1	Gm20753
ENSMUSG00000044340	1	106171752	106394250	1	Phlpp1
ENSMUSG00000103291	1	106219314	106224265	1	Gm38235
ENSMUSG00000100247	1	106400178	106401987	-1	A530053M12Rik
ENSMUSG00000099604	1	106439600	106439870	1	Gm6651
ENSMUSG00000057329	1	106538178	106714274	-1	Bcl2
ENSMUSG00000054006	1	106541943	106575045	1	D630008O14Rik
ENSMUSG00000098344	1	106546496	106546631	-1	Mir3473f
ENSMUSG00000103348	1	106604784	106606870	-1	Gm37053
ENSMUSG00000009905	1	106720459	106759727	-1	Kdsr
ENSMUSG00000009907	1	106764071	106796728	-1	Vps4b
ENSMUSG00000067006	1	106861173	106883348	1	Serpinb5
ENSMUSG00000083613	1	106887852	106888897	-1	Pou2f3-rs1
ENSMUSG00000059956	1	106934449	106957080	1	Serpinb12
ENSMUSG00000048775	1	106980984	107001195	1	Serpinb13
ENSMUSG00000084228	1	107020137	107025325	-1	Gm8080
ENSMUSG00000044594	1	107045587	107052303	-1	Serpinb3a
ENSMUSG00000058017	1	107078167	107083506	-1	Serpinb3d
ENSMUSG00000083884	1	107137844	107138569	-1	Gm15388
ENSMUSG00000073602	1	107153940	107278361	-1	Serpinb3b
ENSMUSG00000080729	1	107191475	107193557	-1	Gm8084
ENSMUSG00000081114	1	107253553	107254290	-1	Gm15390
ENSMUSG00000073601	1	107271201	107278371	-1	Serpinb3c
ENSMUSG00000084189	1	107290341	107302354	-1	Gm8089
ENSMUSG00000026327	1	107361198	107380475	1	Serpinb11
ENSMUSG00000087210	1	107385200	107387412	-1	Gm15391
ENSMUSG00000067001	1	107399655	107452689	1	Serpinb7
ENSMUSG00000089278	1	107440047	107440177	-1	Gm24553
ENSMUSG00000062345	1	107511423	107535478	1	Serpinb2
ENSMUSG00000092572	1	107529003	107549271	1	Serpinb10
ENSMUSG00000102843	1	107535508	107547072	1	Serpinb10
ENSMUSG00000026315	1	107590006	107610484	1	Serpinb8
ENSMUSG00000086161	1	107687008	107693514	1	Gm15389
ENSMUSG00000096241	1	107756602	107756708	-1	Gm24267
ENSMUSG00000077237	1	107892974	107893105	1	Gm22438
ENSMUSG00000100457	1	107917259	108028337	1	D830032E09Rik
ENSMUSG00000101477	1	107952837	107953435	1	Gm18448
ENSMUSG00000099484	1	107963122	107963307	-1	Gm28282
ENSMUSG00000100041	1	108376970	108379438	-1	Gm5702
ENSMUSG00000104478	1	108417077	108419832	1	Gm38212
ENSMUSG00000101231	1	108612337	108612514	-1	Gm28283
ENSMUSG00000101097	1	108770135	108772003	1	Gm6679
ENSMUSG00000100831	1	108997634	108998760	-1	Gm17847
ENSMUSG00000100884	1	109574943	109575129	-1	Gm28281
ENSMUSG00000089037	1	109623008	109623137	-1	Gm22159
ENSMUSG00000084741	1	109804760	109805044	1	Gm25293
ENSMUSG00000100025	1	109833024	109834746	1	Gm8141
ENSMUSG00000026312	1	109982431	110140157	1	Cdh7
ENSMUSG00000100290	1	110410743	110411280	-1	Gm18552
ENSMUSG00000100758	1	110475603	110476530	1	Gm3332
ENSMUSG00000099926	1	110600021	110600833	1	Gm6693
ENSMUSG00000047216	1	110888326	110977584	-1	Cdh19
ENSMUSG00000102788	1	110957831	110960826	-1	Gm38255
ENSMUSG00000102160	1	110964679	110967437	-1	Gm36944
ENSMUSG00000101253	1	111385690	111446645	-1	Gm29088
ENSMUSG00000101846	1	111385918	111386698	1	Gm19927
ENSMUSG00000100555	1	111804934	111807775	-1	Gm8173
ENSMUSG00000102728	1	111833823	111834224	1	Gm37934
ENSMUSG00000038702	1	111858702	111864918	-1	Dsel
ENSMUSG00000101875	1	111880735	111881308	-1	Gm6028
ENSMUSG00000099732	1	112051069	112055275	-1	Gm17752
ENSMUSG00000101220	1	112137868	112138705	1	Gm6717
ENSMUSG00000100020	1	112151089	112151753	1	Gm19086
ENSMUSG00000101054	1	112404187	112404855	-1	Gm18406
ENSMUSG00000088691	1	112467911	112468046	1	Gm22331
ENSMUSG00000099884	1	112873845	112875988	-1	Gm8204
ENSMUSG00000100304	1	112965542	112966931	-1	Gm28190
ENSMUSG00000101453	1	113289340	113290365	1	Gm28189
ENSMUSG00000102105	1	113565446	113565983	-1	Gm17946
ENSMUSG00000099943	1	113582771	113583506	-1	Gm18181
ENSMUSG00000084546	1	113717914	113718047	-1	Gm24937
ENSMUSG00000097648	1	113891385	113964134	-1	9330185C12Rik
ENSMUSG00000101687	1	115219190	115219763	-1	Gm4854
ENSMUSG00000100515	1	115668988	115684624	-1	Gm17916
ENSMUSG00000070695	1	115684756	116587323	1	Cntnap5a
ENSMUSG00000092948	1	116394342	116394413	-1	Gm23393
ENSMUSG00000102033	1	116633777	116634176	1	Gm28263
ENSMUSG00000094429	1	116802983	116823410	1	Gm19965
ENSMUSG00000101154	1	117392257	117393532	-1	Gm17777
ENSMUSG00000065865	1	117536301	117536464	1	Gm24030
ENSMUSG00000098815	1	117561230	117561339	1	Gm27785
ENSMUSG00000101573	1	117578391	117578864	1	Gm28361
ENSMUSG00000107979	1	117603878	117606484	1	NA
ENSMUSG00000101373	1	117625522	117628027	1	Zfp813-ps
ENSMUSG00000099615	1	117662291	117678373	1	Gm28362
ENSMUSG00000100265	1	117697131	117727441	1	Gm28363
ENSMUSG00000100527	1	117741367	117768622	1	Gm28359
ENSMUSG00000099571	1	117747031	117751372	-1	Gm18182
ENSMUSG00000101303	1	117781133	117803359	1	B020011L13Rik
ENSMUSG00000100305	1	117830081	117854496	1	Gm28360
ENSMUSG00000099534	1	117842962	117843306	1	Gm28169
ENSMUSG00000100886	1	117868522	117899722	1	Gm7195
ENSMUSG00000101415	1	117928015	117949988	1	Gm28168
ENSMUSG00000100617	1	117965939	117986884	1	Gm7145
ENSMUSG00000100703	1	118008769	118030415	1	Gm28358
ENSMUSG00000100177	1	118030315	118046849	1	Gm29489
ENSMUSG00000101363	1	118040649	118040990	1	Gm29490
ENSMUSG00000101590	1	118064118	118064959	1	Gm29104
ENSMUSG00000102030	1	118176542	118202307	1	Gm29106
ENSMUSG00000099870	1	118249863	118251025	1	Gm7200
ENSMUSG00000026374	1	118294778	118311739	-1	Tsn
ENSMUSG00000026377	1	118321839	118333822	1	Nifk
ENSMUSG00000099936	1	118357312	118363449	1	Gm28867
ENSMUSG00000064302	1	118389058	118612678	1	Clasp1
ENSMUSG00000077257	1	118453355	118453485	-1	Gm26080
ENSMUSG00000107722	1	118458652	118459267	-1	NA
ENSMUSG00000080542	1	118459141	118459265	-1	Gm22710
ENSMUSG00000100770	1	118478604	118479591	-1	Gm28466
ENSMUSG00000026380	1	118627945	118685168	1	Tfcp2l1
ENSMUSG00000089601	1	118638288	118638404	-1	Gm22094
ENSMUSG00000101624	1	118651482	118651795	-1	Gm28882
ENSMUSG00000088363	1	118681821	118681950	1	Gm23497
ENSMUSG00000100040	1	118810136	118810453	1	Gm28467
ENSMUSG00000048402	1	118834132	119053619	-1	Gli2
ENSMUSG00000098273	1	118954220	118954300	1	Mir6346
ENSMUSG00000097408	1	119058469	119059848	1	Gm26831
ENSMUSG00000096939	1	119157586	119158565	1	Gm8321
ENSMUSG00000100767	1	119241962	119242753	-1	Gm3508
ENSMUSG00000099860	1	119305346	119326833	-1	Gm29456
ENSMUSG00000101179	1	119329200	119385581	1	Gm29455
ENSMUSG00000037035	1	119415465	119422248	-1	Inhbb
ENSMUSG00000004451	1	119470305	119504794	-1	Ralb
ENSMUSG00000101437	1	119499477	119499869	1	Gm29454
ENSMUSG00000098447	1	119520090	119526359	-1	Gm27184
ENSMUSG00000098923	1	119526160	119528983	1	Tmem185b
ENSMUSG00000107329	1	119526425	119528224	1	NA
ENSMUSG00000101731	1	119529480	119536165	-1	3830432H09Rik
ENSMUSG00000084505	1	119530211	119530314	1	Gm25322
ENSMUSG00000026383	1	119545037	119649000	-1	Epb4.1l5
ENSMUSG00000102687	1	119630744	119631669	-1	Gm37219
ENSMUSG00000026384	1	119652467	119837613	-1	Ptpn4
ENSMUSG00000091876	1	119787769	119788086	1	Gm3851
ENSMUSG00000103146	1	119790763	119798925	-1	Gm37745
ENSMUSG00000100436	1	119793520	119794229	1	Gm29657
ENSMUSG00000090277	1	119817763	119818125	1	Gm8338
ENSMUSG00000100042	1	119874781	119875010	1	Gm29658
ENSMUSG00000100636	1	119897461	119898124	1	Gm3551
ENSMUSG00000101224	1	119903130	119906897	1	Gm28209
ENSMUSG00000036975	1	119907890	119913208	-1	Tmem177
ENSMUSG00000036962	1	119923341	119997234	-1	Cfap221
ENSMUSG00000092245	1	119986795	119987314	1	Gm17973
ENSMUSG00000026387	1	120006894	120063536	1	Sctr
ENSMUSG00000050777	1	120067377	120074074	-1	Tmem37
ENSMUSG00000026385	1	120113280	120121078	-1	Dbi
ENSMUSG00000026388	1	120121187	120188189	1	3110009E18Rik
ENSMUSG00000026389	1	120190757	120272705	-1	Steap3
ENSMUSG00000036907	1	120340582	120343174	1	C1ql2
ENSMUSG00000101275	1	120435805	120438455	1	1700012E03Rik
ENSMUSG00000026390	1	120474538	120505024	-1	Marco
ENSMUSG00000058665	1	120602418	120607992	1	En1
ENSMUSG00000107202	1	120621740	120679758	1	NA
ENSMUSG00000099957	1	120688622	120690403	1	2610027F03Rik
ENSMUSG00000101386	1	120758443	120763565	1	Gm29346
ENSMUSG00000101922	1	120816500	120836997	1	Gm29345
ENSMUSG00000100761	1	120825247	120825456	-1	Gm29344
ENSMUSG00000099336	1	120847989	120857486	-1	Gm29348
ENSMUSG00000100979	1	120856674	120858010	1	Gm29347
ENSMUSG00000102360	1	120868996	120872100	1	Gm37043
ENSMUSG00000097881	1	121087405	121178441	1	Celrr
ENSMUSG00000101700	1	121224276	121227526	1	Gm29359
ENSMUSG00000104332	1	121300137	121300831	-1	Gm38283
ENSMUSG00000003721	1	121304353	121332589	-1	Insig2
ENSMUSG00000104253	1	121328092	121331149	1	Gm37174
ENSMUSG00000101791	1	121355116	121359900	-1	2210011K15Rik
ENSMUSG00000026339	1	121431049	121506460	1	Ccdc93
ENSMUSG00000085857	1	121489296	121493203	-1	Gm15392
ENSMUSG00000083582	1	121507585	121507803	-1	Gm15393
ENSMUSG00000050534	1	121509842	121528465	-1	Htr5b
ENSMUSG00000081130	1	121520583	121521047	1	Gm8217
ENSMUSG00000001674	1	121553835	121567989	-1	Ddx18
ENSMUSG00000102006	1	121645667	121645849	-1	Gm28591
ENSMUSG00000102488	1	121706515	121707263	1	Gm37920
ENSMUSG00000083584	1	121969217	121970524	-1	Gm15394
ENSMUSG00000100913	1	122190221	122191055	1	Gm8392
ENSMUSG00000080410	1	122201459	122201541	1	Gm26472
ENSMUSG00000099960	1	122205145	122252180	1	Gm28590
ENSMUSG00000089274	1	122510549	122510697	1	Gm24547
ENSMUSG00000103263	1	122521749	122522876	1	Gm36982
ENSMUSG00000089190	1	122553173	122553316	1	Gm25771
ENSMUSG00000099451	1	122810306	122810682	1	Gm29192
ENSMUSG00000104180	1	122866042	122867773	1	Gm37970
ENSMUSG00000100762	1	123147920	123149217	-1	Gm8403
ENSMUSG00000100405	1	123205149	123205265	1	Gm28911
ENSMUSG00000100525	1	123274139	123276771	1	Gm20058
ENSMUSG00000101495	1	123287574	123287807	1	Gm28912
ENSMUSG00000036815	1	123321471	124045559	-1	Dpp10
ENSMUSG00000102801	1	123363740	123367234	-1	Gm37478
ENSMUSG00000102681	1	123371172	123374178	-1	Gm37221
ENSMUSG00000077472	1	123389801	123389931	-1	Gm24791
ENSMUSG00000104410	1	123391111	123393171	-1	Gm37066
ENSMUSG00000102521	1	123457234	123460451	-1	Gm37781
ENSMUSG00000104205	1	123468450	123469944	-1	Gm37396
ENSMUSG00000102902	1	123559383	123562441	-1	Gm38263
ENSMUSG00000101985	1	123756558	123757750	1	Gm28929
ENSMUSG00000101994	1	123804540	123805421	-1	Gm18875
ENSMUSG00000102940	1	123827299	123830159	-1	Gm37551
ENSMUSG00000103914	1	124375578	124379242	-1	Gm38073
ENSMUSG00000065340	1	124490856	124490959	1	Gm25578
ENSMUSG00000100851	1	124505757	124846039	-1	Gm28928
ENSMUSG00000101006	1	124615191	124615596	-1	Gm28299
ENSMUSG00000102240	1	124824702	124827728	-1	Gm37717
ENSMUSG00000099574	1	125190282	125197455	-1	1700121L03Rik
ENSMUSG00000026341	1	125392905	125435727	-1	Actr3
ENSMUSG00000102063	1	125444567	125447398	1	Gm28706
ENSMUSG00000026342	1	125560595	125595820	1	Slc35f5
ENSMUSG00000101015	1	125667988	125668616	-1	Gm18444
ENSMUSG00000026343	1	125676995	125873862	1	Gpr39
ENSMUSG00000026344	1	125867622	125913101	-1	Lypd1
ENSMUSG00000049690	1	125913620	126830799	-1	Nckap5
ENSMUSG00000104519	1	125919266	125921962	-1	Gm37161
ENSMUSG00000102723	1	126070140	126071461	-1	Gm37936
ENSMUSG00000103824	1	126323635	126324674	-1	Gm38177
ENSMUSG00000101600	1	126872203	126876615	-1	4930599A14Rik
ENSMUSG00000101385	1	127049984	127050696	-1	Gm5261
ENSMUSG00000036155	1	127205015	127488336	1	Mgat5
ENSMUSG00000104039	1	127242091	127243484	1	Gm37772
ENSMUSG00000104378	1	127270524	127275285	1	Gm37510
ENSMUSG00000099471	1	127282662	127283108	-1	Gm8451
ENSMUSG00000106307	1	127331812	127331941	1	NA
ENSMUSG00000106489	1	127331813	127331941	1	NA
ENSMUSG00000065687	1	127375131	127375239	1	Gm23734
ENSMUSG00000103390	1	127406776	127407318	1	Gm38301
ENSMUSG00000026347	1	127486546	127679548	-1	Tmem163
ENSMUSG00000026348	1	127729413	127767978	1	Acmsd
ENSMUSG00000102014	1	127753616	127774092	-1	2900009J06Rik
ENSMUSG00000026349	1	127774164	127808061	1	Ccnt2
ENSMUSG00000051590	1	127815253	127840321	-1	Map3k19
ENSMUSG00000036104	1	127868773	127943868	1	Rab3gap1
ENSMUSG00000036086	1	127954184	128103047	-1	Zranb3
ENSMUSG00000099760	1	127959516	127967452	1	Gm28800
