marker,chr,cM
1_134162142,1,55.9695543294169
1_134181312,1,55.9895543294169
1_134205984,1,56.0095543294169
1_134209106,1,56.0295543294169
1_134210123,1,56.0495543294169
1_134211141,1,56.0695543294169
1_134212159,1,56.0895543294169
1_134213177,1,56.1095543294169
1_134214194,1,56.1295543294169
1_134314766,1,56.1495543294169
1_134440038,1,56.1695543294169
1_134444029,1,56.1895543294169
1_134448020,1,56.2095543294169
1_134452010,1,56.2295543294169
1_134456001,1,56.2495543294169
1_134461967,1,56.2695543294169
1_134622745,1,56.2895543294169
1_134670741,1,56.3095543294169
1_134671602,1,56.3295543294169
1_134672463,1,56.3495543294169
1_134935115,1,56.3695543294169
1_135067981,1,56.3895543294169
1_135078074,1,56.4095543294169
1_135088167,1,56.4295543294169
1_135098260,1,56.4495543294169
1_135108353,1,56.4695543294169
1_135118445,1,56.4895543294169
1_135128708,1,56.5095543294169
1_135139256,1,56.5295543294169
1_135149803,1,56.5495543294169
1_135167941,1,56.5695543294169
1_135168771,1,56.5895543294169
1_135169602,1,56.6095543294169
1_135481336,1,56.6295543294169
1_135481754,1,56.6495543294169
1_135482172,1,56.6695543294169
1_135664277,1,56.6895543294169
1_135673178,1,56.7095543294169
1_135682079,1,56.7295543294169
1_135798134,1,56.7495543294169
1_135810650,1,56.7695543294169
1_135816678,1,56.7895543294169
1_135821091,1,56.8095543294169
1_135825504,1,56.8295543294169
1_135829918,1,56.8495543294169
1_135953820,1,56.8695543294169
1_135956874,1,56.8895543294169
1_135959929,1,56.9095543294169
1_135963806,1,56.9295543294169
1_135969022,1,56.9495543294169
1_135974239,1,56.9695543294169
1_135990043,1,56.9895543294169
1_135991456,1,57.0095543294169
1_135992869,1,57.0295543294169
1_135994282,1,57.0495543294169
1_135995695,1,57.0695543294169
1_136000604,1,57.0895543294169
1_136005662,1,57.1095543294169
1_136010720,1,57.1295543294169
1_136015778,1,57.1495543294169
1_136025395,1,57.1695543294169
1_136142027,1,57.1895543294169
1_136145878,1,57.2095543294169
1_136148495,1,57.2295543294169
1_136149079,1,57.2495543294169
1_136149663,1,57.2695543294169
1_136150247,1,57.2895543294169
1_136151882,1,57.3095543294169
1_136156743,1,57.3295543294169
1_136161603,1,57.3495543294169
1_136314496,1,57.3695543294169
1_136334388,1,57.3895543294169
1_136344637,1,57.4095543294169
1_136354887,1,57.4295543294169
1_136374616,1,57.4495543294169
1_136411833,1,57.4695543294169
1_136414755,1,57.4895543294169
1_136417677,1,57.5095543294169
1_136434737,1,57.5295543294169
1_136495703,1,57.5495543294169
1_136554471,1,57.5695543294169
1_136567184,1,57.5895543294169
1_136579896,1,57.6095543294169
1_136590714,1,57.6295543294169
1_136593782,1,57.6495543294169
1_136595962,1,57.6695543294169
1_136597176,1,57.6895543294169
1_136598390,1,57.7095543294169
1_136599604,1,57.7295543294169
1_136600818,1,57.7495543294169
1_136614136,1,57.7695543294169
1_136644599,1,57.7895543294169
1_136675063,1,57.8095543294169
1_136705527,1,57.8295543294169
1_136735990,1,57.8495543294169
1_136766454,1,57.8695543294169
1_136797151,1,57.8895543294169
1_136860460,1,57.9095543294169
1_136926550,1,57.9295543294169
1_136992639,1,57.9495543294169
1_137058728,1,57.9695543294169
1_137124818,1,57.9895543294169
1_137190907,1,58.0095543294169
1_137209490,1,58.0295543294169
1_137212977,1,58.0495543294169
1_137216463,1,58.0695543294169
1_137219949,1,58.0895543294169
1_137223436,1,58.1095543294169
1_137226922,1,58.1295543294169
1_137231826,1,58.1495543294169
1_137238805,1,58.1695543294169
1_137243429,1,58.1895543294169
1_137245279,1,58.2095543294169
1_137247128,1,58.2295543294169
1_137248978,1,58.2495543294169
1_137253332,1,58.2695543294169
1_137319421,1,58.2895543294169
1_137359250,1,58.3095543294169
1_137397592,1,58.3295543294169
1_137435934,1,58.3495543294169
1_137474276,1,58.3695543294169
1_137512618,1,58.3895543294169
1_137589046,1,58.4095543294169
1_137628739,1,58.4295543294169
1_137634475,1,58.4495543294169
1_137640211,1,58.4695543294169
1_137852019,1,58.4895543294169
1_137999848,1,58.5095543294169
1_138006714,1,58.5295543294169
1_138013580,1,58.5495543294169
1_138020445,1,58.5695543294169
1_138036660,1,58.5895543294169
1_138058743,1,58.6095543294169
1_138060753,1,58.6295543294169
1_138062762,1,58.6495543294169
1_138064771,1,58.6695543294169
1_138109860,1,58.6895543294169
1_138208411,1,58.7095543294169
1_138213512,1,58.7295543294169
1_138218613,1,58.7495543294169
1_138375160,1,58.7695543294169
1_138383057,1,58.7895543294169
1_138383562,1,58.8095543294169
1_138384068,1,58.8295543294169
1_138384573,1,58.8495543294169
1_138385079,1,58.8695543294169
1_138385584,1,58.8895543294169
1_138524884,1,58.9095543294169
1_138528464,1,58.9295543294169
1_138532043,1,58.9495543294169
1_138692001,1,58.9695543294169
1_138700267,1,58.9895543294169
1_138706684,1,59.0095543294169
1_138713101,1,59.0295543294169
1_138719519,1,59.0495543294169
1_138725936,1,59.0695543294169
1_138732353,1,59.0895543294169
1_138756291,1,59.1095543294169
1_138817085,1,59.1295543294169
1_138877878,1,59.1495543294169
1_138964698,1,59.1695543294169
1_139058573,1,59.1895543294169
1_139152448,1,59.2095543294169
1_139246323,1,59.2295543294169
1_139284729,1,59.2495543294169
1_139308094,1,59.2695543294169
1_139321605,1,59.2895543294169
1_139323854,1,59.3095543294169
1_139326103,1,59.3295543294169
1_139331135,1,59.3495543294169
1_139562968,1,59.3695543294169
1_139994177,1,59.3895543294169
1_140284312,1,59.3995543294169
1_140574447,1,59.4095543294169
1_140593552,1,59.4295543294169
1_140612657,1,59.4495543294169
1_140810249,1,59.4695543294169
1_140817519,1,59.4895543294169
1_140824788,1,59.5095543294169
1_141033608,1,59.5295543294169
1_141040454,1,59.5495543294169
1_141047301,1,59.5695543294169
1_141083275,1,59.5895543294169
1_141092720,1,59.6095543294169
1_141102165,1,59.6295543294169
1_141551203,1,59.6495543294169
1_141672668,1,59.6695543294169
1_141794132,1,59.6895543294169
1_142163721,1,59.7095543294169
1_142165574,1,59.7295543294169
1_142167428,1,59.7495543294169
1_142262952,1,59.7695543294169
1_142267474,1,59.7895543294169
1_142271995,1,59.8095543294169
1_142535050,1,59.8195543294169
1_142798106,1,59.8295543294169
1_142803937,1,59.8495543294169
1_142809769,1,59.8695543294169
1_143162385,1,59.8895543294169
1_143568005,1,59.9095543294169
1_143581482,1,59.9295543294169
1_143594958,1,59.9495543294169
1_143695621,1,59.9695543294169
1_143704476,1,59.9895543294169
1_143713332,1,60.0095543294169
1_143761877,1,60.0295543294169
1_143778743,1,60.0495543294169
1_143795609,1,60.0695543294169
1_144049741,1,60.0895543294169
1_144069595,1,60.1095543294169
1_144083125,1,60.1295543294169
1_144096656,1,60.1495543294169
1_144100252,1,60.1695543294169
1_144101793,1,60.1895543294169
1_144103333,1,60.2095543294169
1_144109999,1,60.2295543294169
1_144133143,1,60.2495543294169
1_144172318,1,60.2695543294169
1_144505350,1,60.2895543294169
1_144514348,1,60.3095543294169
1_144523347,1,60.3295543294169
1_144773045,1,60.3495543294169
1_144776103,1,60.3695543294169
1_144779160,1,60.3895543294169
1_144782218,1,60.4095543294169
1_144788493,1,60.4295543294169
1_144796045,1,60.4495543294169
1_144803598,1,60.4695543294169
1_144811151,1,60.4895543294169
1_144826500,1,60.5095543294169
1_144860937,1,60.5295543294169
1_145155626,1,60.5495543294169
1_145171718,1,60.5695543294169
1_145187809,1,60.5895543294169
1_145477447,1,60.6095543294169
1_145930258,1,60.6162209960836
1_146383070,1,60.6228876627503
1_146835881,1,60.6295543294169
1_147086267,1,60.6495543294169
1_147104597,1,60.6695543294169
1_147122928,1,60.6895543294169
1_147480083,1,60.6962209960836
1_147837239,1,60.7028876627503
1_148194394,1,60.7095543294169
1_148455652,1,60.7195543294169
1_148716911,1,60.7295543294169
1_148726260,1,60.7495543294169
1_148735608,1,60.7695543294169
1_149133136,1,60.7895543294169
1_149170742,1,60.8095543294169
1_149208348,1,60.8295543294169
1_149612690,1,60.8345543294169
1_150017032,1,60.8395543294169
1_150421375,1,60.8445543294169
1_150825717,1,60.8495543294169
1_150832109,1,60.8695543294169
1_150838501,1,60.8895543294169
1_150844893,1,60.9095543294169
1_150851285,1,60.9295543294169
1_150857677,1,60.9495543294169
1_150864069,1,60.9695543294169
1_150870461,1,60.9895543294169
1_150876853,1,61.0095543294169
1_150930465,1,61.0295543294169
1_151003510,1,61.0495543294169
1_151048954,1,61.0695543294169
1_151082780,1,61.0895543294169
1_151116605,1,61.1095543294169
1_151162176,1,61.1295543294169
1_151311985,1,61.1495543294169
1_151314312,1,61.1695543294169
1_151316622,1,61.1895543294169
1_151318932,1,61.2095543294169
1_151321243,1,61.2295543294169
1_151323553,1,61.2495543294169
1_151593447,1,61.2695543294169
1_151593486,1,61.2895543294169
1_151593524,1,61.3095543294169
1_151643178,1,61.3295543294169
1_151658595,1,61.3495543294169
1_151674013,1,61.3695543294169
1_151713788,1,61.3895543294169
1_151723696,1,61.4095543294169
1_151727169,1,61.4295543294169
1_151729100,1,61.4495543294169
1_151731030,1,61.4695543294169
1_151732961,1,61.4895543294169
1_151734892,1,61.5095543294169
1_151744214,1,61.5295543294169
1_151775507,1,61.5495543294169
1_151806800,1,61.5695543294169
1_151838094,1,61.5895543294169
1_151869387,1,61.6095543294169
1_151892096,1,61.6295543294169
1_151894271,1,61.6495543294169
1_151896446,1,61.6695543294169
1_152055055,1,61.6895543294169
1_152055343,1,61.7095543294169
1_152055631,1,61.7295543294169
1_152128704,1,61.7495543294169
1_152131174,1,61.7695543294169
1_152133644,1,61.7895543294169
1_152383052,1,61.8095543294169
1_152391823,1,61.8295543294169
1_152400595,1,61.8495543294169
1_152409366,1,61.8695543294169
1_152422610,1,61.8895543294169
1_152428168,1,61.9095543294169
1_152433726,1,61.9295543294169
1_152758878,1,61.9495543294169
1_152767344,1,61.9695543294169
1_152775810,1,61.9895543294169
1_152939634,1,62.0095543294169
1_152947693,1,62.0295543294169
1_152955752,1,62.0495543294169
1_153186664,1,62.0695543294169
1_153193288,1,62.0895543294169
1_153199701,1,62.1095543294169
1_153209664,1,62.1295543294169
1_153220642,1,62.1495543294169
1_153231620,1,62.1695543294169
1_153277717,1,62.1895543294169
1_153282760,1,62.2095543294169
1_153287802,1,62.2295543294169
1_153299064,1,62.2495543294169
1_153329449,1,62.2695543294169
1_153359834,1,62.2895543294169
1_153379022,1,62.3095543294169
1_153392611,1,62.3295543294169
1_153406200,1,62.3495543294169
1_153419789,1,62.3695543294169
1_153433378,1,62.3895543294169
1_153450566,1,62.4095543294169
1_153480951,1,62.4295543294169
1_153511336,1,62.4495543294169
1_153519809,1,62.4695543294169
1_153525969,1,62.4895543294169
1_153532128,1,62.5095543294169
1_153538395,1,62.5295543294169
1_153546023,1,62.5495543294169
1_153553651,1,62.5695543294169
1_153561279,1,62.5895543294169
1_153571262,1,62.6095543294169
1_153601647,1,62.6295543294169
1_153632032,1,62.6495543294169
1_153661327,1,62.6695543294169
1_153690370,1,62.6895543294169
1_153717568,1,62.7095543294169
1_153717779,1,62.7295543294169
1_153717990,1,62.7495543294169
1_153719010,1,62.7695543294169
1_153748053,1,62.7895543294169
1_153756004,1,62.8095543294169
1_153761838,1,62.8295543294169
1_153767672,1,62.8495543294169
1_153776693,1,62.8695543294169
1_153805268,1,62.8895543294169
1_153832903,1,62.9095543294169
1_153859684,1,62.9295543294169
1_153886465,1,62.9495543294169
1_153913246,1,62.9695543294169
1_153940027,1,62.9895543294169
1_153966809,1,63.0095543294169
1_153993590,1,63.0295543294169
1_154020371,1,63.0495543294169
1_154047152,1,63.0695543294169
1_154073933,1,63.0895543294169
1_154100714,1,63.1095543294169
1_154107259,1,63.1295543294169
1_154111563,1,63.1495543294169
1_154115866,1,63.1695543294169
1_154127124,1,63.1895543294169
1_154153905,1,63.2095543294169
1_154180686,1,63.2295543294169
1_154207467,1,63.2495543294169
1_154234248,1,63.2695543294169
1_154261029,1,63.2895543294169
1_154287810,1,63.3095543294169
1_154314591,1,63.3295543294169
1_154341372,1,63.3495543294169
1_154368153,1,63.3695543294169
1_154394935,1,63.3895543294169
1_154419717,1,63.4095543294169
1_154429001,1,63.4295543294169
1_154438285,1,63.4495543294169
1_154447569,1,63.4695543294169
1_154456854,1,63.4895543294169
1_154479237,1,63.5095543294169
1_154498100,1,63.5295543294169
1_154500934,1,63.5495543294169
1_154501590,1,63.5695543294169
1_154502246,1,63.5895543294169
1_154503323,1,63.6095543294169
1_154508683,1,63.6295543294169
1_154514044,1,63.6495543294169
1_154538691,1,63.6695543294169
1_154569760,1,63.6895543294169
1_154579698,1,63.7095543294169
1_154581023,1,63.7295543294169
1_154582348,1,63.7495543294169
1_154600398,1,63.7695543294169
1_154631466,1,63.7895543294169
1_154662535,1,63.8095543294169
1_154693603,1,63.8295543294169
1_154724672,1,63.8495543294169
1_154755741,1,63.8695543294169
1_154778629,1,63.8895543294169
1_154781004,1,63.9095543294169
1_154783379,1,63.9295543294169
1_154786379,1,63.9495543294169
1_154817447,1,63.9695543294169
1_154848516,1,63.9895543294169
1_154880790,1,64.0095543294169
1_154915051,1,64.0295543294169
1_154949312,1,64.0495543294169
1_154983573,1,64.0695543294169
1_155017834,1,64.0895543294169
1_155052094,1,64.1095543294169
1_155086355,1,64.1295543294169
1_155120616,1,64.1495543294169
1_155154877,1,64.1695543294169
1_155189137,1,64.1895543294169
1_155218414,1,64.2095543294169
1_155247360,1,64.2295543294169
1_155276305,1,64.2495543294169
1_155303809,1,64.2695543294169
1_155327058,1,64.2895543294169
1_155350308,1,64.3095543294169
1_155373558,1,64.3295543294169
1_155396807,1,64.3495543294169
1_155420057,1,64.3695543294169
1_155433351,1,64.3895543294169
1_155443764,1,64.4095543294169
1_155454177,1,64.4295543294169
1_155464590,1,64.4495543294169
1_155475002,1,64.4695543294169
1_155489483,1,64.4895543294169
1_155512733,1,64.5095543294169
1_155535983,1,64.5295543294169
1_155564252,1,64.5495543294169
1_155592776,1,64.5695543294169
1_155621502,1,64.5895543294169
1_155653757,1,64.6095543294169
1_155661110,1,64.6295543294169
1_155665662,1,64.6495543294169
1_155670214,1,64.6695543294169
1_155678496,1,64.6895543294169
1_155702751,1,64.7095543294169
1_155732385,1,64.7295543294169
1_155755361,1,64.7495543294169
1_155759421,1,64.7695543294169
1_155763482,1,64.7895543294169
1_155767543,1,64.8095543294169
1_155771604,1,64.8295543294169
1_155775665,1,64.8495543294169
1_155780449,1,64.8695543294169
1_155788299,1,64.8895543294169
1_155796149,1,64.9095543294169
1_155803999,1,64.9295543294169
1_155983352,1,64.9495543294169
1_155983973,1,64.9695543294169
1_155984594,1,64.9895543294169
1_155989915,1,65.0095543294169
1_156014528,1,65.0295543294169
1_156039141,1,65.0495543294169
1_156188774,1,65.0695543294169
1_156189599,1,65.0895543294169
1_156190423,1,65.1095543294169
1_156194869,1,65.1295543294169
1_156210503,1,65.1495543294169
1_156226138,1,65.1695543294169
1_156517503,1,65.1895543294169
1_156528284,1,65.2095543294169
1_156539064,1,65.2295543294169
1_156699828,1,65.2495543294169
1_156704792,1,65.2695543294169
1_156707130,1,65.2895543294169
1_156709467,1,65.3095543294169
1_156711805,1,65.3295543294169
1_156714143,1,65.3495543294169
1_156716480,1,65.3695543294169
1_156718818,1,65.3895543294169
1_156721155,1,65.4095543294169
1_156723493,1,65.4295543294169
1_156725830,1,65.4495543294169
1_156728168,1,65.4695543294169
1_156730505,1,65.4895543294169
1_156733003,1,65.5095543294169
1_156741372,1,65.5295543294169
1_156759334,1,65.5495543294169
1_156759883,1,65.5695543294169
1_156760432,1,65.5895543294169
1_157166180,1,65.6095543294169
1_157424708,1,65.6195543294169
1_157683236,1,65.6295543294169
1_157700715,1,65.6495543294169
1_157718194,1,65.6695543294169
1_157735673,1,65.6895543294169
1_157831486,1,65.7095543294169
1_157893712,1,65.7295543294169
1_157955938,1,65.7495543294169
1_158160393,1,65.7695543294169
1_158212371,1,65.7895543294169
1_158217905,1,65.8095543294169
1_158218603,1,65.8295543294169
1_158219300,1,65.8495543294169
1_158219998,1,65.8695543294169
1_158220695,1,65.8895543294169
1_158221393,1,65.9095543294169
1_158222090,1,65.9295543294169
1_158222788,1,65.9495543294169
1_158223486,1,65.9695543294169
1_158224183,1,65.9895543294169
1_158224881,1,66.0095543294169
1_158225578,1,66.0295543294169
1_158226276,1,66.0495543294169
1_158226973,1,66.0695543294169
1_158291981,1,66.0895543294169
1_158374118,1,66.1095543294169
1_158376157,1,66.1295543294169
1_158378196,1,66.1495543294169
1_158421762,1,66.1695543294169
1_158521632,1,66.1895543294169
1_158596088,1,66.2095543294169
1_158661857,1,66.2295543294169
1_158695020,1,66.2495543294169
1_158726932,1,66.2695543294169
1_158743005,1,66.2895543294169
1_158744472,1,66.3095543294169
1_158745938,1,66.3295543294169
1_158747405,1,66.3495543294169
1_158756548,1,66.3695543294169
1_158766573,1,66.3895543294169
1_158776599,1,66.4095543294169
1_158800028,1,66.4295543294169
1_158856755,1,66.4495543294169
1_158979726,1,66.4695543294169
1_159090132,1,66.4895543294169
1_159124704,1,66.5095543294169
1_159141735,1,66.5295543294169
1_159148158,1,66.5495543294169
1_159154581,1,66.5695543294169
1_159161004,1,66.5895543294169
1_159178868,1,66.6095543294169
1_159203719,1,66.6295543294169
1_159228569,1,66.6495543294169
1_159253419,1,66.6695543294169
1_159278270,1,66.6895543294169
1_159303120,1,66.7095543294169
1_159326500,1,66.7295543294169
1_159346816,1,66.7495543294169
1_159367133,1,66.7695543294169
1_159396478,1,66.7895543294169
1_159426890,1,66.8095543294169
1_159428717,1,66.8295543294169
1_159430544,1,66.8495543294169
1_159432371,1,66.8695543294169
1_159434197,1,66.8895543294169
1_159436024,1,66.9095543294169
1_159437851,1,66.9295543294169
1_159659406,1,66.9495543294169
1_159677081,1,66.9695543294169
1_159694756,1,66.9895543294169
1_159957239,1,67.0095543294169
1_159969341,1,67.0295543294169
1_159981444,1,67.0495543294169
1_159993547,1,67.0695543294169
1_160005650,1,67.0895543294169
1_160017753,1,67.1095543294169
1_160069978,1,67.1295543294169
1_160073191,1,67.1495543294169
1_160076404,1,67.1695543294169
1_160083304,1,67.1895543294169
1_160090909,1,67.2095543294169
1_160098513,1,67.2295543294169
1_160133560,1,67.2495543294169
1_160138132,1,67.2695543294169
1_160142703,1,67.2895543294169
1_160162252,1,67.3095543294169
1_160172727,1,67.3295543294169
1_160175566,1,67.3495543294169
1_160175910,1,67.3695543294169
1_160176254,1,67.3895543294169
1_160176599,1,67.4095543294169
1_160176943,1,67.4295543294169
1_160177287,1,67.4495543294169
1_160177607,1,67.4695543294169
1_160177862,1,67.4895543294169
1_160178118,1,67.5095543294169
1_160180490,1,67.5295543294169
1_160185669,1,67.5495543294169
